,MatrixID,Lat,Lon,StudyStart,StudyEnd,GenTime,db,Download,air_temperature,air_temperature_SD,total_precipitation,total_precipitation_SD,volumetric_soil_water_layer_1,volumetric_soil_water_layer_1_SD,volumetric_soil_water_layer_2,volumetric_soil_water_layer_2_SD,snowfall,snowfall_SD,volumetric_soil_water_layer_3,volumetric_soil_water_layer_3_SD,volumetric_soil_water_layer_4,volumetric_soil_water_layer_4_SD,runoff,runoff_SD,total_evaporation,total_evaporation_SD
2503,250878,50.85,4.35,1960,2014,5.995770715,comadre,1,283.5120725,5.606788993,0.068584333,0.031585017,0.340385226,0.047516969,0.334311484,0.053581927,0.001955652,0.004817607,0.324913751,0.055908213,0.357750525,0.022222081,0.015295348,0.012849382,-0.053349382,0.032580999
2504,250879,42.683333,23.316667,1960,2014,5.305141217,comadre,1,282.1528541,7.944244554,0.05679781,0.029723572,0.326808545,0.060120146,0.320654976,0.062213489,0.012659528,0.018199609,0.312911658,0.053873002,0.331466706,0.022986748,0.007198505,0.005388006,-0.049730875,0.037663629
2505,250880,55.676111,12.568333,1960,2014,6.104189064,comadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506,250881,59.437222,24.745278,1960,2014,5.681836996,comadre,1,279.0598601,8.186570606,0.060398879,0.030960443,0.328205012,0.047306108,0.324291914,0.050714502,0.01277544,0.01644493,0.320045795,0.049793219,0.349095841,0.018775688,0.015856886,0.010612358,-0.045920395,0.036149333
2507,250882,60.170833,24.9375,1960,2014,6.23017085,comadre,1,278.5858189,8.484353296,0.061691575,0.031411278,0.277645529,0.044993941,0.273789873,0.048522479,0.015694857,0.020380564,0.269848795,0.04820789,0.302682626,0.018275934,0.021139356,0.015917803,-0.040836959,0.033954938
2508,250883,37.983972,23.727806,1960,2014,5.823150635,comadre,1,289.7537158,6.968297057,0.033226978,0.034331698,0.20125429,0.097521672,0.234854243,0.071295236,0.000909243,0.004591649,0.240195245,0.047352796,0.239657295,0.025006955,0.001653104,0.003393751,-0.03846139,0.017125442
2509,250884,47.4925,19.051389,1960,2014,5.554087233,comadre,1,283.7838328,8.265480256,0.052983039,0.031984446,0.300943862,0.061291273,0.289388324,0.066473169,0.005156542,0.010788472,0.267420158,0.062335693,0.28327385,0.028529255,0.002238394,0.002880365,-0.053461918,0.039190794
2510,250885,53.35,-6.266667,1960,2014,6.467362464,comadre,1,282.7733401,3.902355916,0.074160297,0.031820629,0.355972113,0.03624617,0.356881447,0.037177307,0.001534212,0.004255551,0.35172625,0.041280347,0.376175888,0.017143675,0.026879925,0.016051559,-0.047708904,0.02473328
2511,250886,41.9,12.5,1960,2014,6.183983968,comadre,1,288.35239,6.397657581,0.075534227,0.056111305,0.278292882,0.096759404,0.298503079,0.079312534,0.00026921,0.001871354,0.308362221,0.066694739,0.347536011,0.032892698,0.018612132,0.02077876,-0.0574761,0.024141918
2512,250887,54.683333,25.283333,1960,2014,5.888318795,comadre,1,279.8333845,8.471410357,0.065470475,0.031627779,0.35025598,0.039900386,0.345722169,0.044481465,0.012521987,0.016376332,0.339184769,0.047935958,0.367372536,0.01868799,0.019272074,0.013069708,-0.046902576,0.038951391
2513,250888,49.6106,6.1328,1960,2014,6.157836493,comadre,1,282.3688652,6.145430697,0.074573325,0.035428121,0.32621177,0.050002929,0.321999775,0.05488145,0.004569003,0.00914805,0.318481442,0.054684194,0.347958831,0.024958666,0.022238127,0.019912736,-0.052452998,0.036441331
2514,250889,52.366667,4.883333,1960,2014,6.244438015,comadre,1,283.3546458,5.365702413,0.072781861,0.03428964,0.53806656,0.064883902,0.533998206,0.066925488,0.001674051,0.004380272,0.529727321,0.059912048,0.558639934,0.026973419,0.016290347,0.011253502,-0.057664906,0.034350411
2515,250890,59.916667,10.733333,1960,2014,6.020523781,comadre,1,278.2893733,8.17648155,0.082091669,0.046090444,0.247478393,0.040910987,0.249315583,0.037738762,0.020537387,0.028133785,0.244523211,0.040029771,0.277991526,0.017210233,0.046090496,0.035426718,-0.038127878,0.03574683
2516,250891,38.725267,-9.150019,1960,2014,5.958844567,comadre,1,289.4225496,3.854229051,0.050554813,0.051147382,0.25631494,0.066893542,0.267965181,0.058973376,5.77E-07,1.14E-05,0.273781208,0.048003254,0.295519271,0.027325112,0.004592307,0.006438743,-0.068324435,0.025522047
2517,250892,44.4325,26.103889,1960,2014,5.602098678,comadre,1,284.636891,8.928176847,0.056970332,0.03556956,0.29865574,0.061535772,0.288770327,0.066700937,0.006854612,0.013373546,0.268875765,0.064566036,0.292470515,0.032182961,0.003404403,0.004949988,-0.055017234,0.040973449
2518,250893,46.055556,14.508333,1960,2014,5.6243108,comadre,1,282.7737549,7.432244283,0.102614328,0.05020394,0.361573696,0.03430125,0.361872628,0.036133382,0.013191061,0.022699309,0.356805696,0.041683896,0.385895477,0.021074856,0.04725714,0.034701724,-0.055593863,0.042943346
2519,250894,40.383333,-3.716667,1960,2014,6.242058891,comadre,1,287.2101289,7.427639316,0.0385769,0.03455215,0.23876076,0.090565363,0.257918003,0.071630559,0.000739962,0.002158301,0.249017778,0.052776122,0.247385263,0.019958699,0.000944701,0.001596345,-0.03767662,0.021294102
2520,250895,59.329444,18.068611,1960,2014,6.187892691,comadre,1,279.8472206,7.343064062,0.053248836,0.027099565,0.397571364,0.038472479,0.398957546,0.036892933,0.01042524,0.015016024,0.399616143,0.034414673,0.418716874,0.014502846,0.015127345,0.009471097,-0.038697078,0.028760356
2521,250896,46.95,7.45,1960,2014,6.219215085,comadre,1,281.1260174,6.613709929,0.115552895,0.051055877,0.374487309,0.020983873,0.375004642,0.022225917,0.017238592,0.024431947,0.370620232,0.028648001,0.393244597,0.014141048,0.066648043,0.037446157,-0.049372501,0.037404859
2522,250897,48.2,16.366667,1960,2014,5.916057571,comadre,1,283.2038718,7.7594308,0.058767779,0.033021607,0.318489428,0.050438182,0.3091112,0.057178523,0.006389514,0.012008546,0.292598319,0.056744413,0.311164237,0.025027622,0.004094706,0.003899458,-0.056102406,0.039965756
2523,250898,50.85,4.35,1960,2014,6.021642785,comadre,1,283.5120725,5.606788993,0.068584333,0.031585017,0.340385226,0.047516969,0.334311484,0.053581927,0.001955652,0.004817607,0.324913751,0.055908213,0.357750525,0.022222081,0.015295348,0.012849382,-0.053349382,0.032580999
2524,250899,42.683333,23.316667,1960,2014,5.300309684,comadre,1,282.1528541,7.944244554,0.05679781,0.029723572,0.326808545,0.060120146,0.320654976,0.062213489,0.012659528,0.018199609,0.312911658,0.053873002,0.331466706,0.022986748,0.007198505,0.005388006,-0.049730875,0.037663629
2525,250900,50.083333,14.416667,1960,2014,5.44074471,comadre,1,282.2317886,7.339069618,0.058012456,0.033024026,0.330667646,0.044987882,0.321479993,0.051540177,0.005854083,0.010108156,0.306252705,0.053058754,0.327834861,0.026321871,0.006952257,0.008159004,-0.051460715,0.037761789
2526,250901,55.676111,12.568333,1960,2014,6.137347392,comadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2527,250902,59.437222,24.745278,1960,2014,5.680873729,comadre,1,279.0598601,8.186570606,0.060398879,0.030960443,0.328205012,0.047306108,0.324291914,0.050714502,0.01277544,0.01644493,0.320045795,0.049793219,0.349095841,0.018775688,0.015856886,0.010612358,-0.045920395,0.036149333
2528,250903,60.170833,24.9375,1960,2014,6.262268086,comadre,1,278.5858189,8.484353296,0.061691575,0.031411278,0.277645529,0.044993941,0.273789873,0.048522479,0.015694857,0.020380564,0.269848795,0.04820789,0.302682626,0.018275934,0.021139356,0.015917803,-0.040836959,0.033954938
2529,250904,37.983972,23.727806,1960,2014,5.846476174,comadre,1,289.7537158,6.968297057,0.033226978,0.034331698,0.20125429,0.097521672,0.234854243,0.071295236,0.000909243,0.004591649,0.240195245,0.047352796,0.239657295,0.025006955,0.001653104,0.003393751,-0.03846139,0.017125442
2530,250905,47.4925,19.051389,1960,2014,5.566246618,comadre,1,283.7838328,8.265480256,0.052983039,0.031984446,0.300943862,0.061291273,0.289388324,0.066473169,0.005156542,0.010788472,0.267420158,0.062335693,0.28327385,0.028529255,0.002238394,0.002880365,-0.053461918,0.039190794
2531,250906,53.35,-6.266667,1960,2014,6.481965567,comadre,1,282.7733401,3.902355916,0.074160297,0.031820629,0.355972113,0.03624617,0.356881447,0.037177307,0.001534212,0.004255551,0.35172625,0.041280347,0.376175888,0.017143675,0.026879925,0.016051559,-0.047708904,0.02473328
2532,250907,41.9,12.5,1960,2014,6.221797107,comadre,1,288.35239,6.397657581,0.075534227,0.056111305,0.278292882,0.096759404,0.298503079,0.079312534,0.00026921,0.001871354,0.308362221,0.066694739,0.347536011,0.032892698,0.018612132,0.02077876,-0.0574761,0.024141918
2533,250908,54.683333,25.283333,1960,2014,5.876117082,comadre,1,279.8333845,8.471410357,0.065470475,0.031627779,0.35025598,0.039900386,0.345722169,0.044481465,0.012521987,0.016376332,0.339184769,0.047935958,0.367372536,0.01868799,0.019272074,0.013069708,-0.046902576,0.038951391
2534,250909,52.366667,4.883333,1960,2014,6.286134591,comadre,1,283.3546458,5.365702413,0.072781861,0.03428964,0.53806656,0.064883902,0.533998206,0.066925488,0.001674051,0.004380272,0.529727321,0.059912048,0.558639934,0.026973419,0.016290347,0.011253502,-0.057664906,0.034350411
2535,250910,38.725267,-9.150019,1960,2014,5.979304684,comadre,1,289.4225496,3.854229051,0.050554813,0.051147382,0.25631494,0.066893542,0.267965181,0.058973376,5.77E-07,1.14E-05,0.273781208,0.048003254,0.295519271,0.027325112,0.004592307,0.006438743,-0.068324435,0.025522047
2536,250911,44.4325,26.103889,1960,2014,5.619731049,comadre,1,284.636891,8.928176847,0.056970332,0.03556956,0.29865574,0.061535772,0.288770327,0.066700937,0.006854612,0.013373546,0.268875765,0.064566036,0.292470515,0.032182961,0.003404403,0.004949988,-0.055017234,0.040973449
2537,250912,46.055556,14.508333,1960,2014,5.630576577,comadre,1,282.7737549,7.432244283,0.102614328,0.05020394,0.361573696,0.03430125,0.361872628,0.036133382,0.013191061,0.022699309,0.356805696,0.041683896,0.385895477,0.021074856,0.04725714,0.034701724,-0.055593863,0.042943346
2538,250913,40.383333,-3.716667,1960,2014,6.249867281,comadre,1,287.2101289,7.427639316,0.0385769,0.03455215,0.23876076,0.090565363,0.257918003,0.071630559,0.000739962,0.002158301,0.249017778,0.052776122,0.247385263,0.019958699,0.000944701,0.001596345,-0.03767662,0.021294102
2539,250914,59.329444,18.068611,1960,2014,6.201433815,comadre,1,279.8472206,7.343064062,0.053248836,0.027099565,0.397571364,0.038472479,0.398957546,0.036892933,0.01042524,0.015016024,0.399616143,0.034414673,0.418716874,0.014502846,0.015127345,0.009471097,-0.038697078,0.028760356
2540,250915,46.95,7.45,1960,2014,6.256079136,comadre,1,281.1260174,6.613709929,0.115552895,0.051055877,0.374487309,0.020983873,0.375004642,0.022225917,0.017238592,0.024431947,0.370620232,0.028648001,0.393244597,0.014141048,0.066648043,0.037446157,-0.049372501,0.037404859
2541,250916,48.2,16.366667,1960,2014,5.923111094,comadre,1,283.2038718,7.7594308,0.058767779,0.033021607,0.318489428,0.050438182,0.3091112,0.057178523,0.006389514,0.012008546,0.292598319,0.056744413,0.311164237,0.025027622,0.004094706,0.003899458,-0.056102406,0.039965756
2542,250917,50.85,4.35,1960,2014,6.051179309,comadre,1,283.5120725,5.606788993,0.068584333,0.031585017,0.340385226,0.047516969,0.334311484,0.053581927,0.001955652,0.004817607,0.324913751,0.055908213,0.357750525,0.022222081,0.015295348,0.012849382,-0.053349382,0.032580999
2543,250918,42.683333,23.316667,1960,2014,5.28940134,comadre,1,282.1528541,7.944244554,0.05679781,0.029723572,0.326808545,0.060120146,0.320654976,0.062213489,0.012659528,0.018199609,0.312911658,0.053873002,0.331466706,0.022986748,0.007198505,0.005388006,-0.049730875,0.037663629
2544,250919,50.083333,14.416667,1960,2014,5.455473468,comadre,1,282.2317886,7.339069618,0.058012456,0.033024026,0.330667646,0.044987882,0.321479993,0.051540177,0.005854083,0.010108156,0.306252705,0.053058754,0.327834861,0.026321871,0.006952257,0.008159004,-0.051460715,0.037761789
2545,250920,55.676111,12.568333,1960,2014,6.16269747,comadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2546,250921,59.437222,24.745278,1960,2014,5.689934676,comadre,1,279.0598601,8.186570606,0.060398879,0.030960443,0.328205012,0.047306108,0.324291914,0.050714502,0.01277544,0.01644493,0.320045795,0.049793219,0.349095841,0.018775688,0.015856886,0.010612358,-0.045920395,0.036149333
2547,250922,60.170833,24.9375,1960,2014,6.264405204,comadre,1,278.5858189,8.484353296,0.061691575,0.031411278,0.277645529,0.044993941,0.273789873,0.048522479,0.015694857,0.020380564,0.269848795,0.04820789,0.302682626,0.018275934,0.021139356,0.015917803,-0.040836959,0.033954938
2548,250923,37.983972,23.727806,1960,2014,5.893881734,comadre,1,289.7537158,6.968297057,0.033226978,0.034331698,0.20125429,0.097521672,0.234854243,0.071295236,0.000909243,0.004591649,0.240195245,0.047352796,0.239657295,0.025006955,0.001653104,0.003393751,-0.03846139,0.017125442
2549,250924,47.4925,19.051389,1960,2014,5.58171243,comadre,1,283.7838328,8.265480256,0.052983039,0.031984446,0.300943862,0.061291273,0.289388324,0.066473169,0.005156542,0.010788472,0.267420158,0.062335693,0.28327385,0.028529255,0.002238394,0.002880365,-0.053461918,0.039190794
2550,250925,53.35,-6.266667,1960,2014,6.481581996,comadre,1,282.7733401,3.902355916,0.074160297,0.031820629,0.355972113,0.03624617,0.356881447,0.037177307,0.001534212,0.004255551,0.35172625,0.041280347,0.376175888,0.017143675,0.026879925,0.016051559,-0.047708904,0.02473328
2551,250926,41.9,12.5,1960,2014,6.258601031,comadre,1,288.35239,6.397657581,0.075534227,0.056111305,0.278292882,0.096759404,0.298503079,0.079312534,0.00026921,0.001871354,0.308362221,0.066694739,0.347536011,0.032892698,0.018612132,0.02077876,-0.0574761,0.024141918
2552,250927,54.683333,25.283333,1960,2014,5.750302072,comadre,1,279.8333845,8.471410357,0.065470475,0.031627779,0.35025598,0.039900386,0.345722169,0.044481465,0.012521987,0.016376332,0.339184769,0.047935958,0.367372536,0.01868799,0.019272074,0.013069708,-0.046902576,0.038951391
2553,250928,52.366667,4.883333,1960,2014,6.317469613,comadre,1,283.3546458,5.365702413,0.072781861,0.03428964,0.53806656,0.064883902,0.533998206,0.066925488,0.001674051,0.004380272,0.529727321,0.059912048,0.558639934,0.026973419,0.016290347,0.011253502,-0.057664906,0.034350411
2554,250929,59.916667,10.733333,1960,2014,6.073601628,comadre,1,278.2893733,8.17648155,0.082091669,0.046090444,0.247478393,0.040910987,0.249315583,0.037738762,0.020537387,0.028133785,0.244523211,0.040029771,0.277991526,0.017210233,0.046090496,0.035426718,-0.038127878,0.03574683
2555,250930,38.725267,-9.150019,1960,2014,5.97460605,comadre,1,289.4225496,3.854229051,0.050554813,0.051147382,0.25631494,0.066893542,0.267965181,0.058973376,5.77E-07,1.14E-05,0.273781208,0.048003254,0.295519271,0.027325112,0.004592307,0.006438743,-0.068324435,0.025522047
2556,250931,44.4325,26.103889,1960,2014,5.623275749,comadre,1,284.636891,8.928176847,0.056970332,0.03556956,0.29865574,0.061535772,0.288770327,0.066700937,0.006854612,0.013373546,0.268875765,0.064566036,0.292470515,0.032182961,0.003404403,0.004949988,-0.055017234,0.040973449
2557,250932,46.055556,14.508333,1960,2014,5.656341552,comadre,1,282.7737549,7.432244283,0.102614328,0.05020394,0.361573696,0.03430125,0.361872628,0.036133382,0.013191061,0.022699309,0.356805696,0.041683896,0.385895477,0.021074856,0.04725714,0.034701724,-0.055593863,0.042943346
2558,250933,40.383333,-3.716667,1960,2014,6.2563471,comadre,1,287.2101289,7.427639316,0.0385769,0.03455215,0.23876076,0.090565363,0.257918003,0.071630559,0.000739962,0.002158301,0.249017778,0.052776122,0.247385263,0.019958699,0.000944701,0.001596345,-0.03767662,0.021294102
2559,250934,59.329444,18.068611,1960,2014,6.199957577,comadre,1,279.8472206,7.343064062,0.053248836,0.027099565,0.397571364,0.038472479,0.398957546,0.036892933,0.01042524,0.015016024,0.399616143,0.034414673,0.418716874,0.014502846,0.015127345,0.009471097,-0.038697078,0.028760356
2560,250935,46.95,7.45,1960,2014,6.268333094,comadre,1,281.1260174,6.613709929,0.115552895,0.051055877,0.374487309,0.020983873,0.375004642,0.022225917,0.017238592,0.024431947,0.370620232,0.028648001,0.393244597,0.014141048,0.066648043,0.037446157,-0.049372501,0.037404859
2561,250936,48.2,16.366667,1960,2014,5.950215156,comadre,1,283.2038718,7.7594308,0.058767779,0.033021607,0.318489428,0.050438182,0.3091112,0.057178523,0.006389514,0.012008546,0.292598319,0.056744413,0.311164237,0.025027622,0.004094706,0.003899458,-0.056102406,0.039965756
2562,250937,50.85,4.35,1960,2014,6.084874132,comadre,1,283.5120725,5.606788993,0.068584333,0.031585017,0.340385226,0.047516969,0.334311484,0.053581927,0.001955652,0.004817607,0.324913751,0.055908213,0.357750525,0.022222081,0.015295348,0.012849382,-0.053349382,0.032580999
2563,250938,42.683333,23.316667,1960,2014,5.294644042,comadre,1,282.1528541,7.944244554,0.05679781,0.029723572,0.326808545,0.060120146,0.320654976,0.062213489,0.012659528,0.018199609,0.312911658,0.053873002,0.331466706,0.022986748,0.007198505,0.005388006,-0.049730875,0.037663629
2564,250939,50.083333,14.416667,1960,2014,5.467148734,comadre,1,282.2317886,7.339069618,0.058012456,0.033024026,0.330667646,0.044987882,0.321479993,0.051540177,0.005854083,0.010108156,0.306252705,0.053058754,0.327834861,0.026321871,0.006952257,0.008159004,-0.051460715,0.037761789
2565,250940,55.676111,12.568333,1960,2014,6.181601923,comadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2566,250941,59.437222,24.745278,1960,2014,5.631673913,comadre,1,279.0598601,8.186570606,0.060398879,0.030960443,0.328205012,0.047306108,0.324291914,0.050714502,0.01277544,0.01644493,0.320045795,0.049793219,0.349095841,0.018775688,0.015856886,0.010612358,-0.045920395,0.036149333
2567,250942,60.170833,24.9375,1960,2014,6.268673666,comadre,1,278.5858189,8.484353296,0.061691575,0.031411278,0.277645529,0.044993941,0.273789873,0.048522479,0.015694857,0.020380564,0.269848795,0.04820789,0.302682626,0.018275934,0.021139356,0.015917803,-0.040836959,0.033954938
2568,250943,37.983972,23.727806,1960,2014,5.937560974,comadre,1,289.7537158,6.968297057,0.033226978,0.034331698,0.20125429,0.097521672,0.234854243,0.071295236,0.000909243,0.004591649,0.240195245,0.047352796,0.239657295,0.025006955,0.001653104,0.003393751,-0.03846139,0.017125442
2569,250944,47.4925,19.051389,1960,2014,5.604030564,comadre,1,283.7838328,8.265480256,0.052983039,0.031984446,0.300943862,0.061291273,0.289388324,0.066473169,0.005156542,0.010788472,0.267420158,0.062335693,0.28327385,0.028529255,0.002238394,0.002880365,-0.053461918,0.039190794
2570,250945,64.133333,-21.933333,1960,2014,6.016338403,comadre,1,276.5671127,5.100562389,0.115648389,0.046215916,0.29606736,0.029626699,0.296605159,0.029907276,0.025628893,0.02986173,0.288671079,0.038018073,0.319067612,0.017660382,0.075911509,0.050076265,-0.039941712,0.026771514
2571,250946,53.35,-6.266667,1960,2014,6.504259889,comadre,1,282.7733401,3.902355916,0.074160297,0.031820629,0.355972113,0.03624617,0.356881447,0.037177307,0.001534212,0.004255551,0.35172625,0.041280347,0.376175888,0.017143675,0.026879925,0.016051559,-0.047708904,0.02473328
2572,250947,41.9,12.5,1960,2014,6.290057144,comadre,1,288.35239,6.397657581,0.075534227,0.056111305,0.278292882,0.096759404,0.298503079,0.079312534,0.00026921,0.001871354,0.308362221,0.066694739,0.347536011,0.032892698,0.018612132,0.02077876,-0.0574761,0.024141918
2573,250948,54.683333,25.283333,1960,2014,5.697522467,comadre,1,279.8333845,8.471410357,0.065470475,0.031627779,0.35025598,0.039900386,0.345722169,0.044481465,0.012521987,0.016376332,0.339184769,0.047935958,0.367372536,0.01868799,0.019272074,0.013069708,-0.046902576,0.038951391
2574,250949,52.366667,4.883333,1960,2014,6.353158886,comadre,1,283.3546458,5.365702413,0.072781861,0.03428964,0.53806656,0.064883902,0.533998206,0.066925488,0.001674051,0.004380272,0.529727321,0.059912048,0.558639934,0.026973419,0.016290347,0.011253502,-0.057664906,0.034350411
2575,250950,59.916667,10.733333,1960,2014,6.099366872,comadre,1,278.2893733,8.17648155,0.082091669,0.046090444,0.247478393,0.040910987,0.249315583,0.037738762,0.020537387,0.028133785,0.244523211,0.040029771,0.277991526,0.017210233,0.046090496,0.035426718,-0.038127878,0.03574683
2576,250951,38.725267,-9.150019,1960,2014,5.984570111,comadre,1,289.4225496,3.854229051,0.050554813,0.051147382,0.25631494,0.066893542,0.267965181,0.058973376,5.77E-07,1.14E-05,0.273781208,0.048003254,0.295519271,0.027325112,0.004592307,0.006438743,-0.068324435,0.025522047
2577,250952,46.055556,14.508333,1960,2014,5.681835728,comadre,1,282.7737549,7.432244283,0.102614328,0.05020394,0.361573696,0.03430125,0.361872628,0.036133382,0.013191061,0.022699309,0.356805696,0.041683896,0.385895477,0.021074856,0.04725714,0.034701724,-0.055593863,0.042943346
2578,250953,40.383333,-3.716667,1960,2014,6.288765235,comadre,1,287.2101289,7.427639316,0.0385769,0.03455215,0.23876076,0.090565363,0.257918003,0.071630559,0.000739962,0.002158301,0.249017778,0.052776122,0.247385263,0.019958699,0.000944701,0.001596345,-0.03767662,0.021294102
2579,250954,59.329444,18.068611,1960,2014,6.204993146,comadre,1,279.8472206,7.343064062,0.053248836,0.027099565,0.397571364,0.038472479,0.398957546,0.036892933,0.01042524,0.015016024,0.399616143,0.034414673,0.418716874,0.014502846,0.015127345,0.009471097,-0.038697078,0.028760356
2580,250955,46.95,7.45,1960,2014,6.298885508,comadre,1,281.1260174,6.613709929,0.115552895,0.051055877,0.374487309,0.020983873,0.375004642,0.022225917,0.017238592,0.024431947,0.370620232,0.028648001,0.393244597,0.014141048,0.066648043,0.037446157,-0.049372501,0.037404859
2581,250956,48.2,16.366667,1960,2014,5.982514644,comadre,1,283.2038718,7.7594308,0.058767779,0.033021607,0.318489428,0.050438182,0.3091112,0.057178523,0.006389514,0.012008546,0.292598319,0.056744413,0.311164237,0.025027622,0.004094706,0.003899458,-0.056102406,0.039965756
2582,250957,50.85,4.35,1960,2014,6.094250241,comadre,1,283.5120725,5.606788993,0.068584333,0.031585017,0.340385226,0.047516969,0.334311484,0.053581927,0.001955652,0.004817607,0.324913751,0.055908213,0.357750525,0.022222081,0.015295348,0.012849382,-0.053349382,0.032580999
2583,250958,42.683333,23.316667,1960,2014,5.29424317,comadre,1,282.1528541,7.944244554,0.05679781,0.029723572,0.326808545,0.060120146,0.320654976,0.062213489,0.012659528,0.018199609,0.312911658,0.053873002,0.331466706,0.022986748,0.007198505,0.005388006,-0.049730875,0.037663629
2584,250959,50.083333,14.416667,1960,2014,5.469373584,comadre,1,282.2317886,7.339069618,0.058012456,0.033024026,0.330667646,0.044987882,0.321479993,0.051540177,0.005854083,0.010108156,0.306252705,0.053058754,0.327834861,0.026321871,0.006952257,0.008159004,-0.051460715,0.037761789
2585,250960,55.676111,12.568333,1960,2014,6.201099979,comadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2586,250961,59.437222,24.745278,1960,2014,5.612156795,comadre,1,279.0598601,8.186570606,0.060398879,0.030960443,0.328205012,0.047306108,0.324291914,0.050714502,0.01277544,0.01644493,0.320045795,0.049793219,0.349095841,0.018775688,0.015856886,0.010612358,-0.045920395,0.036149333
2587,250962,60.170833,24.9375,1960,2014,6.286735092,comadre,1,278.5858189,8.484353296,0.061691575,0.031411278,0.277645529,0.044993941,0.273789873,0.048522479,0.015694857,0.020380564,0.269848795,0.04820789,0.302682626,0.018275934,0.021139356,0.015917803,-0.040836959,0.033954938
2588,250963,37.983972,23.727806,1960,2014,5.976602641,comadre,1,289.7537158,6.968297057,0.033226978,0.034331698,0.20125429,0.097521672,0.234854243,0.071295236,0.000909243,0.004591649,0.240195245,0.047352796,0.239657295,0.025006955,0.001653104,0.003393751,-0.03846139,0.017125442
2589,250964,47.4925,19.051389,1960,2014,5.619518347,comadre,1,283.7838328,8.265480256,0.052983039,0.031984446,0.300943862,0.061291273,0.289388324,0.066473169,0.005156542,0.010788472,0.267420158,0.062335693,0.28327385,0.028529255,0.002238394,0.002880365,-0.053461918,0.039190794
2590,250965,53.35,-6.266667,1960,2014,6.486579665,comadre,1,282.7733401,3.902355916,0.074160297,0.031820629,0.355972113,0.03624617,0.356881447,0.037177307,0.001534212,0.004255551,0.35172625,0.041280347,0.376175888,0.017143675,0.026879925,0.016051559,-0.047708904,0.02473328
2591,250966,41.9,12.5,1960,2014,6.325735816,comadre,1,288.35239,6.397657581,0.075534227,0.056111305,0.278292882,0.096759404,0.298503079,0.079312534,0.00026921,0.001871354,0.308362221,0.066694739,0.347536011,0.032892698,0.018612132,0.02077876,-0.0574761,0.024141918
2592,250967,54.683333,25.283333,1960,2014,5.682271947,comadre,1,279.8333845,8.471410357,0.065470475,0.031627779,0.35025598,0.039900386,0.345722169,0.044481465,0.012521987,0.016376332,0.339184769,0.047935958,0.367372536,0.01868799,0.019272074,0.013069708,-0.046902576,0.038951391
2593,250968,52.366667,4.883333,1960,2014,6.380885357,comadre,1,283.3546458,5.365702413,0.072781861,0.03428964,0.53806656,0.064883902,0.533998206,0.066925488,0.001674051,0.004380272,0.529727321,0.059912048,0.558639934,0.026973419,0.016290347,0.011253502,-0.057664906,0.034350411
2594,250969,59.916667,10.733333,1960,2014,6.127852463,comadre,1,278.2893733,8.17648155,0.082091669,0.046090444,0.247478393,0.040910987,0.249315583,0.037738762,0.020537387,0.028133785,0.244523211,0.040029771,0.277991526,0.017210233,0.046090496,0.035426718,-0.038127878,0.03574683
2595,250970,52.233333,21.016667,1960,2014,5.750116139,comadre,1,281.796925,7.924155036,0.058574405,0.031637456,0.303126562,0.040910526,0.29818697,0.044793296,0.007511268,0.012051095,0.288796351,0.047294702,0.316430537,0.017143453,0.010284633,0.008685186,-0.050066206,0.037103121
2596,250971,38.725267,-9.150019,1960,2014,5.999362359,comadre,1,289.4225496,3.854229051,0.050554813,0.051147382,0.25631494,0.066893542,0.267965181,0.058973376,5.77E-07,1.14E-05,0.273781208,0.048003254,0.295519271,0.027325112,0.004592307,0.006438743,-0.068324435,0.025522047
2597,250972,44.4325,26.103889,1960,2014,5.602696828,comadre,1,284.636891,8.928176847,0.056970332,0.03556956,0.29865574,0.061535772,0.288770327,0.066700937,0.006854612,0.013373546,0.268875765,0.064566036,0.292470515,0.032182961,0.003404403,0.004949988,-0.055017234,0.040973449
2598,250973,46.055556,14.508333,1960,2014,5.712087887,comadre,1,282.7737549,7.432244283,0.102614328,0.05020394,0.361573696,0.03430125,0.361872628,0.036133382,0.013191061,0.022699309,0.356805696,0.041683896,0.385895477,0.021074856,0.04725714,0.034701724,-0.055593863,0.042943346
2599,250974,40.383333,-3.716667,1960,2014,6.318467119,comadre,1,287.2101289,7.427639316,0.0385769,0.03455215,0.23876076,0.090565363,0.257918003,0.071630559,0.000739962,0.002158301,0.249017778,0.052776122,0.247385263,0.019958699,0.000944701,0.001596345,-0.03767662,0.021294102
2600,250975,59.329444,18.068611,1960,2014,6.201347132,comadre,1,279.8472206,7.343064062,0.053248836,0.027099565,0.397571364,0.038472479,0.398957546,0.036892933,0.01042524,0.015016024,0.399616143,0.034414673,0.418716874,0.014502846,0.015127345,0.009471097,-0.038697078,0.028760356
