,MatrixID,Lat,Lon,StudyStart,StudyEnd,GenTime,db,Download,air_temperature,air_temperature_SD,total_precipitation,total_precipitation_SD,volumetric_soil_water_layer_1,volumetric_soil_water_layer_1_SD,volumetric_soil_water_layer_2,volumetric_soil_water_layer_2_SD,T_volumetric_soil_water_layer_2,T_volumetric_soil_water_layer_2_SD,snowfall,volumetric_soil_water_layer_3,volumetric_soil_water_layer_3_SD,volumetric_soil_water_layer_4,volumetric_soil_water_layer_4_SD,runoff,runoff_SD,total_evaporation,total_evaporation_SD
4752,243832,27.163333,-81.5225,1988,1998,8.752922608,compadre,1,295.9594049,3.683106636,0.096886579,0.069889569,0.182259313,0.058494187,0.181374381,0.05802288,0.182179424,0.064913947,2.00E-07,0.172192439,0.057186202,0.203171004,0.036062778,0.008467792,0.011736118,-0.091983262,0.030486658
4753,243833,27.163333,-81.5225,1988,1998,3.615261444,compadre,1,295.9594049,3.683106636,0.096886579,0.069889569,0.182259313,0.058494187,0.181374381,0.05802288,0.182179424,0.064913947,2.00E-07,0.172192439,0.057186202,0.203171004,0.036062778,0.008467792,0.011736118,-0.091983262,0.030486658
4754,243834,27.163333,-81.5225,1988,1998,11.19336434,compadre,1,295.9594049,3.683106636,0.096886579,0.069889569,0.182259313,0.058494187,0.181374381,0.05802288,0.182179424,0.064913947,2.00E-07,0.172192439,0.057186202,0.203171004,0.036062778,0.008467792,0.011736118,-0.091983262,0.030486658
4755,243835,27.163333,-81.5225,1988,1998,10.32892429,compadre,1,295.9594049,3.683106636,0.096886579,0.069889569,0.182259313,0.058494187,0.181374381,0.05802288,0.182179424,0.064913947,2.00E-07,0.172192439,0.057186202,0.203171004,0.036062778,0.008467792,0.011736118,-0.091983262,0.030486658
4756,243836,27.163333,-81.5225,1988,1998,10.83556596,compadre,1,295.9594049,3.683106636,0.096886579,0.069889569,0.182259313,0.058494187,0.181374381,0.05802288,0.182179424,0.064913947,2.00E-07,0.172192439,0.057186202,0.203171004,0.036062778,0.008467792,0.011736118,-0.091983262,0.030486658
4757,243837,NA,NA,1999,2003,7.85185517,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4758,243838,52.283333,5.733333,1999,2003,9.674281226,compadre,1,283.5247299,5.561247553,0.077001966,0.027573516,0.239744781,0.038794925,0.234355434,0.04479946,0.229588534,0.048916309,0.002051389,0.218928734,0.053752143,0.258233186,0.022642465,0.025271925,0.019570662,-0.055120388,0.034440335
4759,243839,52.283333,5.733333,1999,2003,32.47852947,compadre,1,283.5247299,5.561247553,0.077001966,0.027573516,0.239744781,0.038794925,0.234355434,0.04479946,0.229588534,0.048916309,0.002051389,0.218928734,0.053752143,0.258233186,0.022642465,0.025271925,0.019570662,-0.055120388,0.034440335
4760,243840,52.283333,5.733333,1999,2003,13.25646058,compadre,1,283.5247299,5.561247553,0.077001966,0.027573516,0.239744781,0.038794925,0.234355434,0.04479946,0.229588534,0.048916309,0.002051389,0.218928734,0.053752143,0.258233186,0.022642465,0.025271925,0.019570662,-0.055120388,0.034440335
4761,243841,52.283333,5.733333,1999,2003,9.697955723,compadre,1,283.5247299,5.561247553,0.077001966,0.027573516,0.239744781,0.038794925,0.234355434,0.04479946,0.229588534,0.048916309,0.002051389,0.218928734,0.053752143,0.258233186,0.022642465,0.025271925,0.019570662,-0.055120388,0.034440335
4762,243842,52.283333,5.733333,1999,2003,Inf,compadre,1,283.5247299,5.561247553,0.077001966,0.027573516,0.239744781,0.038794925,0.234355434,0.04479946,0.229588534,0.048916309,0.002051389,0.218928734,0.053752143,0.258233186,0.022642465,0.025271925,0.019570662,-0.055120388,0.034440335
4763,243843,52.033333,6.433333,1999,2003,7.181590787,compadre,1,283.6448075,5.738402938,0.073170852,0.025031406,0.265922501,0.039959704,0.260329511,0.046370081,0.258675327,0.049171249,0.001952619,0.244841988,0.055154913,0.285000417,0.023074361,0.024034745,0.018802933,-0.052174232,0.032333284
4764,243844,52.033333,6.433333,1999,2003,10.87211165,compadre,1,283.6448075,5.738402938,0.073170852,0.025031406,0.265922501,0.039959704,0.260329511,0.046370081,0.258675327,0.049171249,0.001952619,0.244841988,0.055154913,0.285000417,0.023074361,0.024034745,0.018802933,-0.052174232,0.032333284
4765,243845,52.033333,6.433333,1999,2003,8.182717362,compadre,1,283.6448075,5.738402938,0.073170852,0.025031406,0.265922501,0.039959704,0.260329511,0.046370081,0.258675327,0.049171249,0.001952619,0.244841988,0.055154913,0.285000417,0.023074361,0.024034745,0.018802933,-0.052174232,0.032333284
4766,243846,52.033333,6.433333,1999,2003,7.033377731,compadre,1,283.6448075,5.738402938,0.073170852,0.025031406,0.265922501,0.039959704,0.260329511,0.046370081,0.258675327,0.049171249,0.001952619,0.244841988,0.055154913,0.285000417,0.023074361,0.024034745,0.018802933,-0.052174232,0.032333284
4767,243847,52.033333,6.433333,1999,2003,5.506327094,compadre,1,283.6448075,5.738402938,0.073170852,0.025031406,0.265922501,0.039959704,0.260329511,0.046370081,0.258675327,0.049171249,0.001952619,0.244841988,0.055154913,0.285000417,0.023074361,0.024034745,0.018802933,-0.052174232,0.032333284
4768,243848,52.016667,6.55,1999,2003,7.59802308,compadre,1,283.6580671,5.772611153,0.07419793,0.02530211,0.249448819,0.037691819,0.245002376,0.042999943,0.243149702,0.045695701,0.002021398,0.229589843,0.052477816,0.266934371,0.023017879,0.025854856,0.020175859,-0.051140486,0.031415559
4769,243849,52.016667,6.55,1999,2003,13.90166049,compadre,1,283.6580671,5.772611153,0.07419793,0.02530211,0.249448819,0.037691819,0.245002376,0.042999943,0.243149702,0.045695701,0.002021398,0.229589843,0.052477816,0.266934371,0.023017879,0.025854856,0.020175859,-0.051140486,0.031415559
4770,243850,52.016667,6.55,1999,2003,8.073238315,compadre,1,283.6580671,5.772611153,0.07419793,0.02530211,0.249448819,0.037691819,0.245002376,0.042999943,0.243149702,0.045695701,0.002021398,0.229589843,0.052477816,0.266934371,0.023017879,0.025854856,0.020175859,-0.051140486,0.031415559
4771,243851,52.016667,6.55,1999,2003,7.033623666,compadre,1,283.6580671,5.772611153,0.07419793,0.02530211,0.249448819,0.037691819,0.245002376,0.042999943,0.243149702,0.045695701,0.002021398,0.229589843,0.052477816,0.266934371,0.023017879,0.025854856,0.020175859,-0.051140486,0.031415559
4772,243852,52.016667,6.55,1999,2003,7.403595431,compadre,1,283.6580671,5.772611153,0.07419793,0.02530211,0.249448819,0.037691819,0.245002376,0.042999943,0.243149702,0.045695701,0.002021398,0.229589843,0.052477816,0.266934371,0.023017879,0.025854856,0.020175859,-0.051140486,0.031415559
4773,243853,52.518611,6.018333,2000,2002,2.424477869,compadre,1,283.4450802,5.355241455,0.080605064,0.02269054,0.39120163,0.031431189,0.387371498,0.036205713,0.368997169,0.053930966,0.002490022,0.379021954,0.043323913,0.401435789,0.018043279,0.024600949,0.015011367,-0.054670266,0.034728731
4774,243854,52.518611,6.018333,2000,2002,3.557408833,compadre,1,283.4450802,5.355241455,0.080605064,0.02269054,0.39120163,0.031431189,0.387371498,0.036205713,0.368997169,0.053930966,0.002490022,0.379021954,0.043323913,0.401435789,0.018043279,0.024600949,0.015011367,-0.054670266,0.034728731
4775,243855,51.336667,9.839444,2000,2002,11.58337984,compadre,1,282.0754018,6.036330327,0.076665228,0.027820245,0.367801542,0.02709267,0.365899365,0.030050616,0.357536209,0.035790936,0.006181169,0.356073701,0.041111764,0.37781947,0.018083809,0.02781481,0.018662146,-0.046321053,0.032277987
4776,243856,51.336667,9.839444,2000,2002,2.575698147,compadre,1,282.0754018,6.036330327,0.076665228,0.027820245,0.367801542,0.02709267,0.365899365,0.030050616,0.357536209,0.035790936,0.006181169,0.356073701,0.041111764,0.37781947,0.018083809,0.02781481,0.018662146,-0.046321053,0.032277987
4777,243857,50.085833,12.820278,2000,2002,5.749134908,compadre,1,280.4638585,6.804826615,0.074375185,0.031081797,0.361642897,0.031049226,0.35984245,0.034115925,0.352264846,0.033955575,0.009257232,0.350762002,0.043252571,0.372294134,0.019132308,0.023787318,0.016553386,-0.046824883,0.036060633
4778,243858,50.085833,12.820278,2000,2002,5.499965137,compadre,1,280.4638585,6.804826615,0.074375185,0.031081797,0.361642897,0.031049226,0.35984245,0.034115925,0.352264846,0.033955575,0.009257232,0.350762002,0.043252571,0.372294134,0.019132308,0.023787318,0.016553386,-0.046824883,0.036060633
4779,243859,52.528056,6.157778,2000,2002,4.925578231,compadre,1,283.3899095,5.389340345,0.080014178,0.022080645,0.386937512,0.031690242,0.382554712,0.036781643,0.364110024,0.054753488,0.002544685,0.371592367,0.046470302,0.396643933,0.018329178,0.024633215,0.015223767,-0.053530635,0.03450513
4780,243860,52.528056,6.157778,2000,2002,4.280773257,compadre,1,283.3899095,5.389340345,0.080014178,0.022080645,0.386937512,0.031690242,0.382554712,0.036781643,0.364110024,0.054753488,0.002544685,0.371592367,0.046470302,0.396643933,0.018329178,0.024633215,0.015223767,-0.053530635,0.03450513
4781,243861,52.538889,6.148333,2000,2002,3.031428745,compadre,1,283.3927602,5.385150133,0.079871789,0.022052174,0.400332878,0.032149259,0.395882782,0.037308521,0.377228667,0.055435544,0.002541262,0.385069708,0.046649005,0.410048162,0.018325764,0.024429615,0.0148869,-0.053604866,0.034539802
4782,243862,52.538889,6.148333,2000,2002,Inf,compadre,1,283.3927602,5.385150133,0.079871789,0.022052174,0.400332878,0.032149259,0.395882782,0.037308521,0.377228667,0.055435544,0.002541262,0.385069708,0.046649005,0.410048162,0.018325764,0.024429615,0.0148869,-0.053604866,0.034539802
4783,243863,51.215833,9.937222,2000,2002,2.693695462,compadre,1,282.0753872,6.086821848,0.076393128,0.028946138,0.36807026,0.027258225,0.366424809,0.030025525,0.357733992,0.035559573,0.006371454,0.357331377,0.040008158,0.378005418,0.018055407,0.028143496,0.018952877,-0.045596085,0.032251495
4784,243864,51.215833,9.937222,2000,2002,4.586851755,compadre,1,282.0753872,6.086821848,0.076393128,0.028946138,0.36807026,0.027258225,0.366424809,0.030025525,0.357733992,0.035559573,0.006371454,0.357331377,0.040008158,0.378005418,0.018055407,0.028143496,0.018952877,-0.045596085,0.032251495
4785,243869,NA,NA,1979,1989,6.643824137,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4786,243870,NA,NA,1995,2004,3.190099675,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4787,243871,38.95,-107.066667,1995,2005,7.64127034,compadre,1,272.8433332,8.387074419,0.060842034,0.027435224,0.326015165,0.03712468,0.323729385,0.036838861,0.340802949,0.035234362,0.039965594,0.318138858,0.033724612,0.366323817,0.020363185,0.030564596,0.045793597,-0.029869012,0.026807601
4788,243872,38.5,-90.5,2007,2008,139.8973031,compadre,1,286.7635983,9.895695383,0.092762317,0.053636056,0.329003881,0.05458656,0.330713854,0.056639233,0.334472627,0.05282529,0.00016379,0.32056365,0.063446052,0.357640184,0.02648515,0.026060556,0.026231375,-0.068071264,0.042916386
4789,243873,NA,NA,NA,NA,3.305075123,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4790,243874,NA,NA,NA,NA,3.450613502,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4791,243877,41.633333,-112.016667,1982,1983,4,compadre,1,280.1713676,9.366900874,0.080207262,0.039217386,0.310545964,0.075880695,0.308055811,0.07918321,0.283061045,0.083318225,0.030563136,0.303582652,0.0695684,0.34442353,0.033280391,0.022879146,0.029974918,-0.047723007,0.039815287
4792,243878,37.75,-3.55,2001,2004,6.551552115,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4793,243879,37.75,-3.55,2001,2004,5.124156695,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4794,243880,37.75,-3.55,2001,2004,7.490225156,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4795,243881,37.75,-3.55,2001,2004,7.57529944,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4796,243882,37.75,-3.55,2001,2004,9.358153629,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4797,243883,37.75,-3.55,2001,2004,5.729458323,compadre,1,287.4749703,6.979532573,0.04958073,0.037440944,0.276070267,0.087378477,0.279943982,0.080522514,0.269818604,0.072512446,0.000506627,0.276459443,0.064880313,0.282997948,0.016539644,0.004063229,0.002909571,-0.046613867,0.023319036
4798,243884,39.083333,-96.583333,2004,2005,10.04107832,compadre,1,286.3601104,9.954430488,0.072581078,0.04806606,0.27445289,0.049466749,0.273050229,0.048749705,0.295425984,0.057277314,0.004126678,0.234093243,0.035352381,0.207564677,0.005878426,0.004041797,0.005393655,-0.0712691,0.04846644
4799,243885,39.083333,-96.583333,2004,2005,8.098491433,compadre,1,286.3601104,9.954430488,0.072581078,0.04806606,0.27445289,0.049466749,0.273050229,0.048749705,0.295425984,0.057277314,0.004126678,0.234093243,0.035352381,0.207564677,0.005878426,0.004041797,0.005393655,-0.0712691,0.04846644
4800,243886,41.294444,2.112778,1996,2004,24.8298615,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4801,243887,41.294444,2.112778,1996,2004,NA,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4802,243888,41.294444,2.112778,1996,2004,NA,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4803,243889,41.294444,2.112778,1996,2004,24.99570082,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4804,243890,41.294444,2.112778,1996,2004,Inf,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4805,243891,41.294444,2.112778,1996,2004,57.31115563,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4806,243892,41.294444,2.112778,1996,2004,15.11934504,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4807,243893,41.294444,2.112778,1996,2004,26.580648,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4808,243894,41.294444,2.112778,1996,2004,20.15859552,compadre,1,288.4349309,5.366541958,0.050858666,0.03535373,0.265570303,0.074402329,0.273032652,0.065997496,0.281021883,0.062694279,0.000168872,0.266268069,0.053816744,0.262974079,0.036699908,0.003400447,0.005102499,-0.065406953,0.024245485
4809,243895,28.395556,-16.693889,2001,2004,11.79940442,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4810,243896,28.395556,-16.693889,2001,2004,21.30788956,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4811,243897,28.395556,-16.693889,2001,2004,NA,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4812,243898,28.395556,-16.693889,2001,2004,10.71174746,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4813,243899,28.395556,-16.693889,2001,2004,10.2604671,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4814,243900,28.395556,-16.693889,2001,2004,14.23733852,compadre,1,288.6988231,3.271808909,0.025355005,0.031551478,0.152097719,0.053840062,0.175632179,0.041789209,0.173539697,0.043067748,0,0.163444417,0.016907995,0.041077755,0.040163569,0.001531159,0.003008018,-0.03083301,0.015458362
4815,243901,NA,NA,1973,1976,NA,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4816,243902,37.05,-3.3,2001,2004,18.022359,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4817,243903,37.05,-3.3,2001,2004,20.45334293,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4818,243904,37.05,-3.3,2001,2004,Inf,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4819,243905,37.05,-3.3,2001,2004,Inf,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4820,243906,37.05,-3.3,2001,2004,31.89152139,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4821,243907,37.05,-3.3,2001,2004,13.20079212,compadre,1,283.57917,6.488537395,0.052983158,0.040196844,0.258631847,0.087748907,0.254884967,0.084380954,0.241774487,0.074767415,0.003572269,0.241488738,0.06807137,0.227072085,0.014625163,0.004064094,0.0044079,-0.050018331,0.027651195
4822,243908,NA,NA,1988,1991,23.7962017,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4823,243909,58.149444,16.983056,1988,1991,24.9295723,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4824,243910,58.149444,16.983056,1988,1991,35.25487689,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4825,243911,58.149444,16.983056,1988,1991,35.08051762,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4826,243912,58.149444,16.983056,1988,1991,72.43249602,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4827,243913,58.149444,16.983056,1988,1991,91.24222192,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4828,243914,58.149444,16.983056,1988,1991,18.55553229,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4829,243915,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4830,243916,58.149444,16.983056,1988,1991,20.04234507,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4831,243917,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4832,243918,58.149444,16.983056,1988,1991,31.75906289,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4833,243919,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4834,243920,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4835,243921,58.149444,16.983056,1988,1991,30.34254108,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4836,243922,58.149444,16.983056,1988,1991,28.42117419,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4837,243923,58.149444,16.983056,1988,1991,366.9099578,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4838,243924,58.149444,16.983056,1988,1991,72.3006606,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4839,243925,58.149444,16.983056,1988,1991,28.00904853,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4840,243926,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4841,243927,58.149444,16.983056,1988,1991,NA,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4842,243928,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4843,243929,58.149444,16.983056,1988,1991,NA,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4844,243930,58.149444,16.983056,1988,1991,33.06733941,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4845,243931,58.149444,16.983056,1988,1991,NA,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4846,243932,58.149444,16.983056,1988,1991,21.92935761,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4847,243933,58.149444,16.983056,1988,1991,NA,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4848,243934,58.149444,16.983056,1988,1991,46.46340975,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4849,243935,58.149444,16.983056,1988,1991,46.94957018,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4850,243936,58.149444,16.983056,1988,1991,Inf,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4851,243937,58.149444,16.983056,1988,1991,37.23910332,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4852,243938,58.149444,16.983056,1988,1991,33.749829,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4853,243939,58.149444,16.983056,1988,1991,84.32946021,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4854,243940,58.149444,16.983056,1988,1991,62.6533528,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855,243941,58.149444,16.983056,1988,1991,19.29912806,compadre,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856,243942,59.033333,17.066667,1988,1991,30.614702,compadre,1,280.6024794,6.831677126,0.053632971,0.027743266,0.223154185,0.038730219,0.224735223,0.035915672,0.231267502,0.03264038,0.008560695,0.21976526,0.038620709,0.245211548,0.015546303,0.018704181,0.012903271,-0.036999161,0.029529831
4857,243943,59.033333,17.066667,1988,1991,NA,compadre,1,280.6024794,6.831677126,0.053632971,0.027743266,0.223154185,0.038730219,0.224735223,0.035915672,0.231267502,0.03264038,0.008560695,0.21976526,0.038620709,0.245211548,0.015546303,0.018704181,0.012903271,-0.036999161,0.029529831
4858,243944,59.033333,17.066667,1988,1991,28.53688319,compadre,1,280.6024794,6.831677126,0.053632971,0.027743266,0.223154185,0.038730219,0.224735223,0.035915672,0.231267502,0.03264038,0.008560695,0.21976526,0.038620709,0.245211548,0.015546303,0.018704181,0.012903271,-0.036999161,0.029529831
4859,243945,59.033333,17.066667,1988,1991,31.93876168,compadre,1,280.6024794,6.831677126,0.053632971,0.027743266,0.223154185,0.038730219,0.224735223,0.035915672,0.231267502,0.03264038,0.008560695,0.21976526,0.038620709,0.245211548,0.015546303,0.018704181,0.012903271,-0.036999161,0.029529831
